# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 22.5000 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
16.66666667    PDB   ALMA   60.00   376654828.2431   596536234.2220    0.00111157   -60.9950   0.00077600    77.1667    0.00184798     2.6637    0.00097312
16.66666667    PDB     PV   60.00    67398080.8230    29904603.7140    0.17444035     0.1194   0.00125864    -6.9797    0.00782197   -32.0632    0.00353310
16.66666667    PDB    SPT   60.00   -62264882.8800   872964021.0486    0.00397399   -27.9347   0.00289345   148.2119    0.00105733   -65.9298    0.00262432
16.66666667     PV   ALMA   60.00   309256747.4201   566631630.5080    0.00188774   149.6958   0.00074142   -19.1623    0.00092739   -71.7959    0.00131011
16.66666667     PV    PDB   60.00   -67398080.8230   -29904603.7140    0.18041753    -1.4611   0.00286356    65.0455    0.00725728    12.6253    0.00353310
16.66666667     PV    SPT   60.00  -129662963.7030   843059417.3347    0.00617625   -69.3007   0.00432276   -82.7942    0.00281020  -111.6194    0.00353310
16.66666667    SPT   ALMA   60.00   438919711.1231  -276427786.8267    0.00093948    43.5300   0.00161283   -25.7621    0.00120686   -36.2646    0.00097312
16.66666667    SPT    PDB   60.00    62264882.8800  -872964021.0486    0.00343048   -55.1349   0.00483371    19.9911    0.00737229   -66.2093    0.00262432
16.66666667    SPT     PV   60.00   129662963.7030  -843059417.3347    0.00113016   -72.6918   0.00561425   -61.0916    0.00045596   119.1141    0.00353310
16.83333333   ALMA    PDB   60.00  -388983061.5173  -588438861.7721    0.00115430  -144.3583   0.00070397    97.1007    0.00138278   154.4118    0.00097312
16.83333333   ALMA     PV   60.00  -322711101.7087  -559947949.9859    0.00161103  -150.0809   0.00144659  -115.4770    0.00137210   120.7825    0.00131011
16.83333333   ALMA    SPT   60.00  -436549135.6631   285686729.4881    0.00202133    29.1700   0.00117138    45.2701    0.00081902   -27.9702    0.00097312
16.83333333    PDB   ALMA   60.00   388983061.5173   588438861.7721    0.00013601   -65.7561   0.00180959   -38.8462    0.00220650   114.2445    0.00097312
16.83333333    PDB     PV   60.00    66271959.8085    28490911.7862    0.19821914     0.6031   0.00269660    34.8251    0.00976219    15.3668    0.00353310
16.83333333    PDB    SPT   60.00   -47566074.1458   874125591.2602    0.00399774    51.1335   0.00685662    28.9938    0.00062567    20.1387    0.00262432
16.83333333     PV   ALMA   60.00   322711101.7087   559947949.9859    0.00304591  -167.8282   0.00378510   -64.0107    0.00364459   -40.5634    0.00131011
16.83333333     PV    PDB   60.00   -66271959.8085   -28490911.7862    0.19584750    -1.9777   0.00266305   -18.4511    0.00594088    48.9661    0.00353310
16.83333333     PV    SPT   60.00  -113838033.9543   845634679.4740    0.00221414    91.2471   0.00699283   113.6664    0.00560186   -76.8143    0.00353310
16.83333333    SPT   ALMA   60.00   436549135.6631  -285686729.4881    0.00130422   -28.1147   0.00031253    -9.5459    0.00192299    61.3319    0.00097312
16.83333333    SPT    PDB   60.00    47566074.1458  -874125591.2602    0.00369486   108.0048   0.00205870  -137.9188    0.00560102    33.4108    0.00262432
16.83333333    SPT     PV   60.00   113838033.9543  -845634679.4740    0.00634165    87.8540   0.00041213  -111.8152    0.00163009    42.5459    0.00353310
17.00000000   ALMA    PDB   60.00  -400570843.4255  -580088553.9789    0.00067157   124.1659   0.00048683   179.9157    0.00085170  -169.1154    0.00097312
17.00000000   ALMA     PV   60.00  -335551157.0736  -552986180.2638    0.00176391  -120.5430   0.00170847   -45.9505    0.00338069  -154.0453    0.00131011
17.00000000   ALMA    SPT   60.00  -433347564.1114   294886741.2237    0.00143766    93.7077   0.00133527   -56.6803    0.00237239  -170.1488    0.00097312
17.00000000    PDB   ALMA   60.00   400570843.4255   580088553.9789    0.00058531    33.9698   0.00017721  -118.5990    0.00082283    47.6596    0.00097312
17.00000000    PDB     PV   60.00    65019686.3519    27102373.7152    0.21347389    -0.5753   0.00137909   103.1000    0.00801197    25.0957    0.00353310
17.00000000    PDB    SPT   60.00   -32776720.6859   874975295.2026    0.00682884  -138.2048   0.00311373   122.7791    0.00531208  -124.7993    0.00262432
17.00000000     PV   ALMA   60.00   335551157.0736   552986180.2638    0.00265268    85.9311   0.00203928   126.1599    0.00084439   -72.5773    0.00131011
17.00000000     PV    PDB   60.00   -65019686.3519   -27102373.7152    0.21344158    -2.2968   0.00915168   -26.7049    0.00506606    48.0782    0.00353310
17.00000000     PV    SPT   60.00   -97796407.0378   847872921.4875    0.00362879   -74.0926   0.00338229   172.8632    0.00124679  -150.2665    0.00353310
17.00000000    SPT   ALMA   60.00   433347564.1114  -294886741.2237    0.00102988  -133.6271   0.00194777  -112.4432    0.00098160   -60.2037    0.00097312
17.00000000    SPT    PDB   60.00    32776720.6859  -874975295.2026    0.00185670    55.1587   0.00379645    73.4679    0.00452164   -39.2409    0.00262432
17.00000000    SPT     PV   60.00    97796407.0378  -847872921.4875    0.00464670  -104.8312   0.00364362   156.6994    0.00651214  -115.8481    0.00353310
17.16666667   ALMA    PDB   60.00  -411396115.9663  -571501206.1281    0.00096017  -162.6633   0.00050821    28.9861    0.00134612   107.1474    0.00097312
17.16666667   ALMA     PV   60.00  -347752471.7394  -545759573.4659    0.00200346   -98.8829   0.00121566   -13.1036    0.00098785  -157.6701    0.00131011
17.16666667   ALMA    SPT   60.00  -429321090.8416   304010309.2882    0.00095396   -88.9559   0.00157057   -72.3758    0.00118051  -161.2544    0.00097312
17.16666667    PDB   ALMA   60.00   411396115.9663   571501206.1281    0.00233798    35.4363   0.00102977  -142.7346    0.00021253    56.6533    0.00097312
17.16666667    PDB     PV   60.00    63643644.2268    25741632.6622    0.24203188     1.0438   0.00487476    48.5025    0.00536298   -31.6043    0.00353310
17.16666667    PDB    SPT   60.00   -17924974.8754   875511515.4162    0.00243042    61.1118   0.00176134   159.3153    0.00410968   -62.2976    0.00262432
17.16666667     PV   ALMA   60.00   347752471.7394   545759573.4659    0.00124565   -22.6792   0.00135606    50.0522    0.00124434    34.0888    0.00131011
17.16666667     PV    PDB   60.00   -63643644.2268   -25741632.6622    0.24210612    -1.0307   0.00822875    21.0872    0.00855122    16.4079    0.00353310
17.16666667     PV    SPT   60.00   -81568619.1022   849769882.7541    0.01062962   132.8155   0.00235234  -114.5141    0.00805183    -5.2616    0.00353310
17.16666667    SPT   ALMA   60.00   429321090.8416  -304010309.2882    0.00094595    22.2445   0.00254912   160.2410    0.00116805   -80.4821    0.00097312
17.16666667    SPT    PDB   60.00    17924974.8754  -875511515.4162    0.00374635  -162.0532   0.00298340  -142.4734    0.00572708  -135.1133    0.00262432
17.16666667    SPT     PV   60.00    81568619.1022  -849769882.7541    0.00414141     6.3451   0.00407552   -55.7050    0.00216195  -156.1507    0.00353310
17.33333333   ALMA    PDB   60.00  -421438272.6181  -562693164.7241    0.00156119  -179.6435   0.00054514   -48.2791    0.00096932   -99.0961    0.00097312
17.33333333   ALMA     PV   60.00  -359291819.8104  -538281885.8491    0.00189682   -72.7342   0.00256592   -28.5747    0.00218770    44.8843    0.00131011
17.33333333   ALMA    SPT   60.00  -424477380.4744   313040066.4513    0.00164160   -37.2370   0.00062020  -124.3271    0.00153039   129.3685    0.00097312
17.33333333    PDB   ALMA   60.00   421438272.6181   562693164.7241    0.00059558    81.7132   0.00239592   144.5697    0.00276530   -18.1479    0.00097312
17.33333333    PDB     PV   60.00    62146452.8077    24411278.8751    0.26490289     1.8985   0.00568053   -50.4210    0.01378563   -17.0092    0.00353310
17.33333333    PDB    SPT   60.00    -3039107.8563   875733231.1754    0.00438512   171.4573   0.00575829   121.6367    0.00474050    17.9532    0.00262432
17.33333333     PV   ALMA   60.00   359291819.8104   538281885.8491    0.00268988  -147.5653   0.00282284   164.7702    0.00047200  -164.6425    0.00131011
17.33333333     PV    PDB   60.00   -62146452.8077   -24411278.8751    0.26277860    -0.4269   0.00816724     0.6481    0.01166040   -33.7454    0.00353310
17.33333333     PV    SPT   60.00   -65185560.6640   851321952.3003    0.00749742    35.9499   0.00295861  -175.3395    0.00648489  -146.2296    0.00353310
17.33333333    SPT   ALMA   60.00   424477380.4744  -313040066.4513    0.00225604  -134.8854   0.00086246    48.4068    0.00177360    83.0899    0.00097312
17.33333333    SPT    PDB   60.00     3039107.8563  -875733231.1754    0.00040668    40.0136   0.00415049   -30.7626    0.00345385  -167.0334    0.00262432
17.33333333    SPT     PV   60.00    65185560.6640  -851321952.3003    0.00081007   113.4985   0.00823800   128.9900    0.00365306  -130.2273    0.00353310
17.50000000   ALMA    PDB   60.00  -430678197.5650  -553681196.3745    0.00027990   170.8833   0.00163399    32.5909    0.00029715   -92.2184    0.00097312
17.50000000   ALMA     PV   60.00  -370147235.4815  -530567351.6166    0.00171459   -24.4439   0.00209024  -115.7770    0.00203198   -93.0823    0.00131011
17.50000000   ALMA    SPT   60.00  -418825653.2878   321958824.0569    0.00118727   -75.3057   0.00046204  -175.1427    0.00040515     6.5963    0.00097312
17.50000000    PDB   ALMA   60.00   430678197.5650   553681196.3745    0.00187177  -144.2613   0.00164472  -107.5433    0.00069821    78.7474    0.00097312
17.50000000    PDB     PV   60.00    60530962.0835    23113844.7579    0.29536558     1.0586   0.01014829    33.8374    0.01397449     5.4431    0.00353310
17.50000000    PDB    SPT   60.00    11852544.2773   875640020.4315    0.00118958    -2.8993   0.00215940   -69.2314    0.00384931   171.5705    0.00262432
17.50000000     PV   ALMA   60.00   370147235.4815   530567351.6166    0.00104108   -20.8252   0.00265305    44.2191    0.00248327    25.6409    0.00131011
17.50000000     PV    PDB   60.00   -60530962.0835   -23113844.7579    0.29664976    -0.0138   0.00966918   -11.6487    0.00984126    -5.5412    0.00353310
17.50000000     PV    SPT   60.00   -48678417.8062   852526175.6736    0.00321076   172.0507   0.00303555    58.0470    0.00101711    98.1648    0.00353310
17.50000000    SPT   ALMA   60.00   418825653.2878  -321958824.0569    0.00114767    31.7945   0.00028427   -80.4509    0.00131009   100.0989    0.00097312
17.50000000    SPT    PDB   60.00   -11852544.2773  -875640020.4315    0.00659651    56.8491   0.00133988    90.6319    0.00528637  -137.2931    0.00262432
17.50000000    SPT     PV   60.00    48678417.8062  -852526175.6736    0.00245917   -26.5765   0.00711276   179.9976    0.00526274   -11.2005    0.00353310
17.66666667   ALMA    PDB   60.00  -439098302.0847  -544482455.8733    0.00018040  -167.8577   0.00045470   -70.2792    0.00254121  -134.0713    0.00097312
17.66666667   ALMA     PV   60.00  -380298054.8521  -522630655.8230    0.00094531     5.8326   0.00246177   129.8659    0.00132774   -31.3486    0.00131011
17.66666667   ALMA    SPT   60.00  -412376667.6656   330749604.7432    0.00164351   -28.0815   0.00301769    28.4530    0.00179999   -78.2150    0.00097312
17.66666667    PDB   ALMA   60.00   439098302.0847   544482455.8733    0.00199395  -166.2521   0.00099036   168.5532    0.00097730   -25.8375    0.00097312
17.66666667    PDB     PV   60.00    58800247.2326    21851800.0503    0.33324088     0.0191   0.00797670    48.2166    0.01364822    41.3583    0.00353310
17.66666667    PDB    SPT   60.00    26721634.4192   875232060.6165    0.00116186  -114.4688   0.00333053    -7.6016    0.00401312  -160.7913    0.00262432
17.66666667     PV   ALMA   60.00   380298054.8521   522630655.8230    0.00143414   133.7528   0.00268778   -59.9783    0.00155687  -111.7579    0.00131011
17.66666667     PV    PDB   60.00   -58800247.2326   -21851800.0503    0.32649303    -1.2422   0.01668061   -12.1315    0.00488037   -23.7408    0.00353310
17.66666667     PV    SPT   60.00   -32078612.8134   853380260.5662    0.00208500   144.3308   0.00552810   -17.1853    0.00623753  -135.2151    0.00353310
17.66666667    SPT   ALMA   60.00   412376667.6656  -330749604.7432    0.00095455  -138.1340   0.00094967   -22.1969    0.00030377   -77.3770    0.00097312
17.66666667    SPT    PDB   60.00   -26721634.4192  -875232060.6165    0.00528114  -154.4557   0.00609256   -69.8180    0.00468402   -58.7368    0.00262432
17.66666667    SPT     PV   60.00    32078612.8134  -853380260.5662    0.00236745   169.3331   0.00174777    90.5994    0.00340069   104.7576    0.00353310
17.83333333   ALMA    PDB   60.00  -446682558.0297  -535114453.5458    0.00132366   -15.3522   0.00179579   -97.1612    0.00145697   124.3608    0.00097312
17.83333333   ALMA     PV   60.00  -389724955.2606  -514486906.4197    0.00130146  -112.6527   0.00064114  -147.0794    0.00119654   -77.9908    0.00131011
17.83333333   ALMA    SPT   60.00  -405142699.6185   339395674.7594    0.00057356  -107.0471   0.00164184   -37.9643    0.00156698    53.2314    0.00097312
17.83333333    PDB   ALMA   60.00   446682558.0297   535114453.5458    0.00199963  -143.5045   0.00033350    89.7224    0.00058567   101.5520    0.00097312
17.83333333    PDB     PV   60.00    56957602.7691    20627547.1260    0.38143234     1.3931   0.00914870   -42.8413    0.01841203   -12.5613    0.00353310
17.83333333    PDB    SPT   60.00    41539858.4112   874510128.3051    0.00334106  -159.2283   0.00498838    23.3189    0.00125233    46.4016    0.00262432
17.83333333     PV   ALMA   60.00   389724955.2606   514486906.4197    0.00101225    13.2601   0.00129100    59.8802    0.00164622   112.6729    0.00131011
17.83333333     PV    PDB   60.00   -56957602.7691   -20627547.1260    0.36942238    -1.3325   0.01433320    -6.7461    0.00895929   -10.7175    0.00353310
17.83333333     PV    SPT   60.00   -15417744.3579   853882581.1791    0.00383299   -88.6794   0.00197026    78.1184    0.00353088   101.3824    0.00353310
17.83333333    SPT   ALMA   60.00   405142699.6185  -339395674.7594    0.00116986   155.1971   0.00097757   127.4422    0.00198223   -72.7259    0.00097312
17.83333333    SPT    PDB   60.00   -41539858.4112  -874510128.3051    0.00817283   114.3859   0.00439277   -37.4546    0.00437598   148.3235    0.00262432
17.83333333    SPT     PV   60.00    15417744.3579  -853882581.1791    0.00718151    71.0737   0.00499033   -99.3125    0.00335990   -25.0908    0.00353310
18.00000000   ALMA    PDB   60.00  -453416528.3377  -525595021.9168    0.00161693     0.0808   0.00167033  -131.3380    0.00081343    16.7665    0.00097312
18.00000000   ALMA     PV   60.00  -398409992.0662  -506151605.4967    0.00026095   -79.9400   0.00215362   -23.7131    0.00156048   156.7726    0.00131011
18.00000000   ALMA    SPT   60.00  -397137519.4159   347880575.8197    0.00055781   -48.5170   0.00228038   175.4260    0.00093074   136.3228    0.00097312
18.00000000    PDB   ALMA   60.00   453416528.3377   525595021.9168    0.00029425    86.8862   0.00259812  -161.3106    0.00256430   170.3567    0.00097312
18.00000000    PDB     PV   60.00    55006536.2715    19443416.4201    0.42423959    -0.1754   0.00862925    23.1607    0.01548945     4.4388    0.00353310
18.00000000    PDB    SPT   60.00    56279008.9218   873475597.7365    0.00380538   -70.6503   0.00282257   121.4277    0.00479870    52.0813    0.00262432
18.00000000     PV   ALMA   60.00   398409992.0662   506151605.4967    0.00158451  -175.9884   0.00044233   -79.9518    0.00223775  -133.4288    0.00131011
18.00000000     PV    PDB   60.00   -55006536.2715   -19443416.4201    0.41916715    -1.0025   0.01107181   -14.8916    0.01001200    -2.4893    0.00353310
18.00000000     PV    SPT   60.00     1272472.6503   854032181.3164    0.00604749  -158.4006   0.00161308  -171.5105    0.00248040   -84.7879    0.00353310
18.00000000    SPT   ALMA   60.00   397137519.4159  -347880575.8197    0.00185739   -98.1639   0.00076066    23.6123    0.00248062  -163.8431    0.00097312
18.00000000    SPT    PDB   60.00   -56279008.9218  -873475597.7365    0.00160744    50.2550   0.00081080   142.1558    0.00440801   -49.6620    0.00262432
18.00000000    SPT     PV   60.00    -1272472.6503  -854032181.3164    0.00294854    94.1693   0.00181604   138.1521    0.00528533     5.1930    0.00353310
18.16666667   ALMA    PDB   60.00  -459287394.5135  -515942281.7656    0.00144395    78.0820   0.00067424   163.1772    0.00070598    96.4289    0.00097312
18.16666667   ALMA     PV   60.00  -406336632.8077  -497640619.7728    0.00283428   105.9972   0.00150624    74.4144    0.00348273  -166.0009    0.00131011
18.16666667   ALMA    SPT   60.00  -388376365.3733   356188156.4329    0.00050495   -78.2530   0.00134693   152.2402    0.00122719    -0.4603    0.00097312
18.16666667    PDB   ALMA   60.00   459287394.5135   515942281.7656    0.00163946     7.7329   0.00178667   -14.2786    0.00032747  -159.8781    0.00097312
18.16666667    PDB     PV   60.00    52950761.7057    18301661.9928    0.47424320     0.2611   0.01864486     8.6687    0.01652327    31.0173    0.00353310
18.16666667    PDB    SPT   60.00    70911029.1402   872130438.1985    0.00427704    81.3117   0.00252013   -75.0119    0.00888186   103.6414    0.00262432
18.16666667     PV   ALMA   60.00   406336632.8077   497640619.7728    0.00129319   -53.5074   0.00125439   -80.3587    0.00164063    36.7231    0.00131011
18.16666667     PV    PDB   60.00   -52950761.7057   -18301661.9928    0.47485547    -0.7537   0.00920216   -11.9484    0.01728368    12.0517    0.00353310
18.16666667     PV    SPT   60.00    17960267.4344   853828776.2057    0.00745713    68.8891   0.00482643    13.2576    0.00705694  -168.2492    0.00353310
18.16666667    SPT   ALMA   60.00   388376365.3733  -356188156.4329    0.00123722   -89.4910   0.00138765   -76.3563    0.00121176  -115.2983    0.00097312
18.16666667    SPT    PDB   60.00   -70911029.1402  -872130438.1985    0.00305160    53.8893   0.00175390    19.9156    0.00414329    10.6255    0.00262432
18.16666667    SPT     PV   60.00   -17960267.4344  -853828776.2057    0.01078855    88.9144   0.00728280    43.6212    0.00559597   -73.2444    0.00353310
18.33333333   ALMA    PDB   60.00  -464283981.0296  -506174607.6316    0.00108645  -169.7253   0.00045642  -165.4831    0.00155817     5.6325    0.00097312
18.33333333   ALMA     PV   60.00  -413489788.6741  -488970150.3932    0.00163486  -131.6736   0.00152560    26.5844    0.00113900   -97.8745    0.00131011
18.33333333   ALMA    SPT   60.00  -378875914.8453   364302602.6470    0.00161919   128.2677   0.00198995    52.3532    0.00030432   164.4754    0.00097312
18.33333333    PDB   ALMA   60.00   464283981.0296   506174607.6316    0.00087219   146.7186   0.00217225   -96.1165    0.00058971   -46.9860    0.00097312
18.33333333    PDB     PV   60.00    50794192.3555    17204457.2383    0.53113159     0.3686   0.00759297     8.2830    0.01586202    -5.1746    0.00353310
18.33333333    PDB    SPT   60.00    85408066.1843   870477210.2786    0.00216118  -115.0959   0.00384197  -161.6824    0.00276927   103.9717    0.00262432
18.33333333     PV   ALMA   60.00   413489788.6741   488970150.3932    0.00197869    -8.4138   0.00110385   112.4881    0.00162561   -43.9474    0.00131011
18.33333333     PV    PDB   60.00   -50794192.3555   -17204457.2383    0.52837035    -0.3371   0.01479580    24.4238    0.01052629    -1.4885    0.00353310
18.33333333     PV    SPT   60.00    34613873.8287   853272753.0403    0.00140052  -147.6079   0.00189435   -80.2204    0.00466297   -12.6831    0.00353310
18.33333333    SPT   ALMA   60.00   378875914.8453  -364302602.6470    0.00050069  -173.7501   0.00127460   141.4485    0.00070674    64.1413    0.00097312
18.33333333    SPT    PDB   60.00   -85408066.1843  -870477210.2786    0.00103691   159.0917   0.00273628  -156.5221    0.00485331  -159.3253    0.00262432
18.33333333    SPT     PV   60.00   -34613873.8287  -853272753.0403    0.00385922  -138.1669   0.00647517    45.9161    0.00197626   -55.8750    0.00353310
18.50000000   ALMA     PV   60.00  -419855843.2264  -480156702.0893    0.00062792  -143.2311   0.00244343    35.8667    0.00115946   143.0121    0.00131011
18.50000000   ALMA    SPT   60.00  -368654252.4796   372208468.1525    0.00054036     2.5077   0.00097967     3.4361    0.00091216  -148.9532    0.00097312
18.50000000     PV   ALMA   60.00   419855843.2264   480156702.0893    0.00159617    80.5972   0.00261846   -62.5630    0.00156235  -172.6784    0.00131011
18.50000000     PV    SPT   60.00    51201590.7469   852365170.2418    0.00620383   163.8459   0.00719531   -65.1085    0.00506184   169.5929    0.00353310
18.50000000    SPT   ALMA   60.00   368654252.4796  -372208468.1525    0.00044741    23.3833   0.00047496    33.3834    0.00109285    30.8095    0.00097312
18.50000000    SPT     PV   60.00   -51201590.7469  -852365170.2418    0.00586691   -68.5582   0.00208781    22.1352    0.00511446  -118.0670    0.00353310
18.66666667   ALMA     PV   60.00  -425422678.3182  -471217051.7606    0.00063776  -168.1899   0.00124294   145.8743    0.00231294    56.0671    0.00131011
18.66666667   ALMA    SPT   60.00  -357730835.7912   379890703.6851    0.00054613   133.1548   0.00248987    57.6700    0.00105372    99.1683    0.00097312
18.66666667     PV   ALMA   60.00   425422678.3182   471217051.7606    0.00216224  -169.9934   0.00132870    29.2814    0.00052858   175.4897    0.00131011
18.66666667     PV    SPT   60.00    67691842.5270   851107755.4456    0.00342827    52.5590   0.00837793   139.8053    0.00543275  -103.6919    0.00353310
18.66666667    SPT   ALMA   60.00   357730835.7912  -379890703.6851    0.00148645   -54.7824   0.00157137   167.7236    0.00199465    59.5573    0.00097312
18.66666667    SPT     PV   60.00   -67691842.5270  -851107755.4456    0.00514961    20.7017   0.00800645    -3.9115    0.00202167   -77.4914    0.00353310
18.83333333   ALMA     PV   60.00  -430179697.1623  -462168216.5397    0.00063207  -179.5005   0.00177716   157.4046    0.00024621    61.1871    0.00131011
18.83333333   ALMA    SPT   60.00  -346126458.1249   387334685.6727    0.00219188   152.9942   0.00116966   162.8620    0.00153064  -102.9933    0.00097312
18.83333333     PV   ALMA   60.00   430179697.1623   462168216.5397    0.00184083    21.9897   0.00235643  -106.6329    0.00015607    69.1098    0.00131011
18.83333333     PV    SPT   60.00    84053239.0374   849502902.2124    0.00707134     2.7371   0.00114152    87.7912    0.00379885    -4.5147    0.00353310
18.83333333    SPT   ALMA   60.00   346126458.1249  -387334685.6727    0.00117736   -14.0638   0.00164119  -166.6968    0.00059134    59.7445    0.00097312
18.83333333    SPT     PV   60.00   -84053239.0374  -849502902.2124    0.00723190  -157.8830   0.00796606    84.0988    0.00182303   -92.5192    0.00353310
19.00000000   ALMA     PV   60.00  -434117844.5031  -453027421.3989    0.00108837   -71.9460   0.00080496   162.0033    0.00127655   -61.7554    0.00131011
19.00000000   ALMA    SPT   60.00  -333863209.0730   394526244.0726    0.00219710   -43.6030   0.00057937   -46.6997    0.00149073   162.4129    0.00097312
19.00000000     PV   ALMA   60.00   434117844.5031   453027421.3989    0.00177508    23.2216   0.00044420   -44.0417    0.00293886   -65.5901    0.00131011
19.00000000     PV    SPT   60.00   100254635.4301   847553665.4714    0.00562952  -146.5055   0.00702670  -122.5737    0.00265955  -115.0070    0.00353310
19.00000000    SPT   ALMA   60.00   333863209.0730  -394526244.0726    0.00073433    28.8627   0.00285432  -148.7397    0.00134307   -60.9681    0.00097312
19.00000000    SPT     PV   60.00  -100254635.4301  -847553665.4714    0.00466786    35.1089   0.00286873   -27.3607    0.00245545   -26.3406    0.00353310
19.16666667   ALMA     PV   60.00  -437229623.8532  -443812066.3611    0.00064033    74.0781   0.00122045    89.9216    0.00172841   116.0265    0.00131011
19.16666667   ALMA    SPT   60.00  -320964432.4271   401451689.3446    0.00082914   162.0997   0.00116605    77.6715    0.00150276   -71.4888    0.00097312
19.16666667     PV   ALMA   60.00   437229623.8532   443812066.3611    0.00110883    81.3613   0.00063917   117.2396    0.00097717    88.0482    0.00131011
19.16666667     PV    SPT   60.00   116265191.4261   845263755.7056    0.00749543   117.2703   0.00186611    -2.2172    0.00501127   144.0350    0.00353310
19.16666667    SPT   ALMA   60.00   320964432.4271  -401451689.3446    0.00229840    72.0384   0.00097055   107.4513    0.00242488   -61.0262    0.00097312
19.16666667    SPT     PV   60.00  -116265191.4261  -845263755.7056    0.00541131    22.5786   0.00623401  -161.5096    0.00405629  -159.7690    0.00353310
19.33333333   ALMA     PV   60.00  -439509111.7638  -434539693.3784    0.00089182   -70.9589   0.00173434   150.3539    0.00318300   137.6449    0.00131011
19.33333333   ALMA    SPT   60.00  -307454681.7416   408097838.5100    0.00164434    13.1885   0.00046273   -30.3238    0.00075402  -133.6621    0.00097312
19.33333333     PV   ALMA   60.00   439509111.7638   434539693.3784    0.00122415  -166.5563   0.00056207   102.1094    0.00196963   156.3387    0.00131011
19.33333333     PV    SPT   60.00   132054430.0222   842637531.8884    0.00087641   -32.3774   0.00577475   -22.7462    0.00166481    16.8334    0.00353310
19.33333333    SPT   ALMA   60.00   307454681.7416  -408097838.5100    0.00179128   -64.1329   0.00039167    34.0258    0.00085620    38.8311    0.00097312
19.33333333    SPT     PV   60.00  -132054430.0222  -842637531.8884    0.00916168  -124.4841   0.00278018   147.2054    0.00490795  -175.2861    0.00353310
19.50000000   ALMA     PV   60.00  -440951969.1001  -425227952.9398    0.00178447   -45.9085   0.00228314   -98.1544    0.00097514    -7.8445    0.00131011
19.50000000   ALMA    SPT   60.00  -293359673.5948   414452040.2462    0.00050863   156.1079   0.00183363   161.4855    0.00137006    51.9990    0.00097312
19.50000000     PV   ALMA   60.00   440951969.1001   425227952.9398    0.00055585    75.2496   0.00133239   100.0593    0.00442293   146.5297    0.00131011
19.50000000     PV    SPT   60.00   147592295.5053   839679993.1860    0.00689988   122.6594   0.00456415  -139.3117    0.00194894  -100.6787    0.00353310
19.50000000    SPT   ALMA   60.00   293359673.5948  -414452040.2462    0.00088651   142.6647   0.00040474   131.6307    0.00068497   -85.5329    0.00097312
19.50000000    SPT     PV   60.00  -147592295.5053  -839679993.1860    0.00469271    87.2739   0.00433553   -52.4718    0.00040900    43.8545    0.00353310
19.66666667   ALMA     PV   60.00  -441555449.3011  -415894570.4725    0.00134000    66.9035   0.00178931   -82.7044    0.00184857   177.6729    0.00131011
19.66666667   ALMA    SPT   60.00  -278706238.6359   420502198.9689    0.00027181   -62.0506   0.00216932   -29.7624    0.00123983    97.8988    0.00097312
19.66666667     PV   ALMA   60.00   441555449.3011   415894570.4725    0.00292807   -79.3302   0.00153851   177.1329    0.00218476   148.9479    0.00131011
19.66666667     PV    SPT   60.00   162849210.6652   836396769.4415    0.00578396    49.8227   0.00705523   -42.9965    0.00234865   124.3418    0.00353310
19.66666667    SPT   ALMA   60.00   278706238.6359  -420502198.9689    0.00095408  -106.5962   0.00055477   116.6206    0.00092281   114.1318    0.00097312
19.66666667    SPT     PV   60.00  -162849210.6652  -836396769.4415    0.00791382   -28.6650   0.00270171  -175.6935    0.00187514   -25.9967    0.00353310
19.83333333   ALMA     PV   60.00  -441318403.6080  -406557312.6005    0.00137503    39.3345   0.00304853   -54.7947    0.00156437  -101.0469    0.00131011
19.83333333   ALMA    SPT   60.00  -263522270.5111   426236797.8573    0.00096119    80.9848   0.00128845    48.2472    0.00061844   176.1866    0.00097312
19.83333333     PV   ALMA   60.00   441318403.6080   406557312.6005    0.00174443  -127.4945   0.00086380   -90.4893    0.00153758   107.4335    0.00131011
19.83333333     PV    SPT   60.00   177796133.0969   832794110.4578    0.00846487    87.5238   0.00019222  -159.4618    0.00504399   -48.6659    0.00353310
19.83333333    SPT   ALMA   60.00   263522270.5111  -426236797.8573    0.00098872   -46.5322   0.00137639   174.4332    0.00195956   173.6314    0.00097312
19.83333333    SPT     PV   60.00  -177796133.0969  -832794110.4578    0.00924533    91.5109   0.00690313    77.6506    0.00515950   -75.7520    0.00353310
20.00000000   ALMA     PV   60.00  -440241283.2508  -397233953.3249    0.00072697  -123.5374   0.00201736  -172.2842    0.00312544   105.9998    0.00131011
20.00000000   ALMA    SPT   60.00  -247836672.7668   431644920.7763    0.00146487   145.4166   0.00225711   165.9022    0.00301051  -162.3168    0.00097312
20.00000000     PV   ALMA   60.00   440241283.2508   397233953.3249    0.00081190   -20.0531   0.00232581    37.9566    0.00131293   178.5347    0.00131011
20.00000000     PV    SPT   60.00   192404610.4840   828878874.1012    0.00187775    31.3686   0.00597870    -7.8767    0.00762634    82.5060    0.00353310
