# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 8.4500 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
16.66666667    PDB     PV   60.00    25311723.6869    11230840.0615    0.00339322   112.9777   0.00075273   -68.8957    0.00158077  -133.9252    0.00353310
16.66666667    PDB    SPT   60.00   -23383922.6816   327846487.9049    0.00355097    54.4741   0.00391322   -62.2708    0.00163322    96.3364    0.00262432
16.66666667     PV   ALMA   60.00   116143089.5867   212801656.7908    0.00268802    81.1695   0.00121799   -81.1436    0.00257533   -78.4467    0.00131011
16.66666667     PV    PDB   60.00   -25311723.6869   -11230840.0615    0.00821815    67.7327   0.00397685    64.4975    0.00324982  -140.3413    0.00353310
16.66666667     PV    SPT   60.00   -48695646.3685   316615647.8435    0.00352712  -140.0723   0.00886341    45.6046    0.00540220   -43.8264    0.00353310
16.66666667    SPT   ALMA   60.00   164838735.9551  -103813991.0527    0.00121770    34.8337   0.00093507    31.5429    0.00104353    72.0199    0.00097312
16.66666667    SPT    PDB   60.00    23383922.6816  -327846487.9049    0.00283464    46.0643   0.00400566    93.5228    0.00369837   109.2732    0.00262432
16.66666667    SPT     PV   60.00    48695646.3685  -316615647.8435    0.00498549   126.6203   0.00356609   175.1349    0.00349452    60.5611    0.00353310
16.83333333   ALMA    PDB   60.00  -146084749.7698  -220991483.6433    0.00014836   156.7367   0.00045070   -71.2350    0.00079500    17.7302    0.00097312
16.83333333   ALMA     PV   60.00  -121195947.0862  -210291563.4392    0.00084347  -171.8488   0.00091240   -18.3644    0.00110517   -31.3381    0.00131011
16.83333333   ALMA    SPT   60.00  -163948453.1712   107291238.4078    0.00121936   -30.4485   0.00119320   147.2352    0.00031387  -138.9399    0.00097312
16.83333333    PDB   ALMA   60.00   146084749.7698   220991483.6433    0.00079158   134.1945   0.00175826  -120.0729    0.00130448    92.0810    0.00097312
16.83333333    PDB     PV   60.00    24888802.6836    10699920.2041    0.00492872    60.4096   0.00250892   145.4201    0.00479403   160.9675    0.00353310
16.83333333    PDB    SPT   60.00   -17863703.4014   328282722.0510    0.00277948   117.9228   0.00042361    10.0132    0.00409744  -129.0545    0.00262432
16.83333333     PV   ALMA   60.00   121195947.0862   210291563.4392    0.00183940   101.1307   0.00076955  -154.7745    0.00169079    91.8562    0.00131011
16.83333333     PV    PDB   60.00   -24888802.6836   -10699920.2041    0.00381303   156.5219   0.00804131    66.6718    0.00614539   -23.4637    0.00353310
16.83333333     PV    SPT   60.00   -42752506.0851   317582801.8469    0.00425614    49.8017   0.00158552    81.4419    0.00085535    -2.6205    0.00353310
16.83333333    SPT   ALMA   60.00   163948453.1712  -107291238.4078    0.00070153   -79.3896   0.00013788   -43.4657    0.00032019    58.7248    0.00097312
16.83333333    SPT    PDB   60.00    17863703.4014  -328282722.0510    0.00278332   163.3079   0.00258572  -176.3774    0.00230679  -136.7674    0.00262432
16.83333333    SPT     PV   60.00    42752506.0851  -317582801.8469    0.00187953  -108.9671   0.00026118   -49.3076    0.00562352    -2.3019    0.00353310
17.00000000   ALMA    PDB   60.00  -150436605.6420  -217855479.1610    0.00187455   -15.1642   0.00172828   -49.6845    0.00153004  -119.2355    0.00097312
17.00000000   ALMA     PV   60.00  -126018101.2121  -207677032.1435    0.00019335  -155.6809   0.00084671  -158.1279    0.00213371   133.6377    0.00131011
17.00000000   ALMA    SPT   60.00  -162746085.1885   110746353.9262    0.00227245    46.1532   0.00109443   162.0790    0.00080193   111.3362    0.00097312
17.00000000    PDB   ALMA   60.00   150436605.6420   217855479.1610    0.00082209    -4.3498   0.00104816    72.8087    0.00069385    93.7330    0.00097312
17.00000000    PDB     PV   60.00    24418504.4299    10178447.0175    0.00945451  -172.1394   0.00542559    76.2779    0.00770672    -7.0381    0.00353310
17.00000000    PDB    SPT   60.00   -12309479.5465   328601833.0872    0.00544974  -167.0677   0.00696654   135.2993    0.00434690    67.1051    0.00262432
17.00000000     PV   ALMA   60.00   126018101.2121   207677032.1435    0.00122364   149.2816   0.00286501   -73.5950    0.00366723     4.4307    0.00131011
17.00000000     PV    PDB   60.00   -24418504.4299   -10178447.0175    0.00842028   -47.8003   0.00481475   -92.0003    0.00818959   138.4318    0.00353310
17.00000000     PV    SPT   60.00   -36727983.9764   318423386.0697    0.00215533  -108.1702   0.00219469  -134.0300    0.00092415   -24.0830    0.00353310
17.00000000    SPT   ALMA   60.00   162746085.1885  -110746353.9262    0.00201207   -52.0811   0.00077093   178.4992    0.00113161   -20.1968    0.00097312
17.00000000    SPT    PDB   60.00    12309479.5465  -328601833.0872    0.00318085   115.0611   0.00315624   145.4927    0.00316804  -178.0524    0.00262432
17.00000000    SPT     PV   60.00    36727983.9764  -318423386.0697    0.00358385    23.6713   0.00115174  -141.2748    0.00617099  -125.6443    0.00353310
17.16666667   ALMA    PDB   60.00  -154502096.8851  -214630452.9681    0.00069460    41.9723   0.00153046  -122.2245    0.00218612  -135.2557    0.00097312
17.16666667   ALMA     PV   60.00  -130600372.7199  -204963039.8127    0.00043850  -117.9016   0.00288908  -161.2485    0.00056604  -155.9852    0.00131011
17.16666667   ALMA    SPT   60.00  -161233920.7827   114172760.5993    0.00254123    84.6520   0.00022199  -110.5511    0.00041383   -77.7329    0.00097312
17.16666667    PDB   ALMA   60.00   154502096.8851   214630452.9681    0.00031596   -17.9484   0.00045853   -24.4129    0.00102321   178.7029    0.00097312
17.16666667    PDB     PV   60.00    23901724.1652     9667413.1553    0.00819461   136.0145   0.00620293   -52.1429    0.00314873  -130.2471    0.00353310
17.16666667    PDB    SPT   60.00    -6731823.8976   328803213.5674    0.00322658  -127.1757   0.00530505   -41.3807    0.00218012    36.0708    0.00262432
17.16666667     PV   ALMA   60.00   130600372.7199   204963039.8127    0.00260369  -165.3771   0.00109060    14.6807    0.00113865    41.8530    0.00131011
17.16666667     PV    PDB   60.00   -23901724.1652    -9667413.1553    0.00342424    92.9898   0.00242005   146.0136    0.00328576    98.3527    0.00353310
17.16666667     PV    SPT   60.00   -30633548.0628   319135800.4121    0.00214726   -46.1268   0.00215910    57.7845    0.00266008   147.7139    0.00353310
17.16666667    SPT   ALMA   60.00   161233920.7827  -114172760.5993    0.00138806   136.9341   0.00080548   148.1978    0.00079553    37.1707    0.00097312
17.16666667    SPT    PDB   60.00     6731823.8976  -328803213.5674    0.00551194   114.0571   0.00305955    74.5692    0.00225846   -13.7497    0.00262432
17.16666667    SPT     PV   60.00    30633548.0628  -319135800.4121    0.00854658  -104.5753   0.00053075   140.7379    0.00278821  -168.7963    0.00353310
17.33333333   ALMA    PDB   60.00  -158273484.6055  -211322544.0853    0.00083872   101.3112   0.00120314   156.4545    0.00053523    91.9171    0.00097312
17.33333333   ALMA     PV   60.00  -134934038.9955  -202154752.6855    0.00194249   -72.9836   0.00188916    48.1850    0.00315406   -77.1558    0.00131011
17.33333333   ALMA    SPT   60.00  -159414838.4448   117563936.0673    0.00168479   -14.1827   0.00063171   115.9813    0.00164406   -43.0704    0.00097312
17.33333333    PDB   ALMA   60.00   158273484.6055   211322544.0853    0.00137264  -120.2940   0.00070230  -120.6156    0.00044528  -119.0436    0.00097312
17.33333333    PDB     PV   60.00    23339445.6100     9167791.3997    0.00599009    62.0479   0.00498963    55.1818    0.00420006  -108.3524    0.00353310
17.33333333    PDB    SPT   60.00    -1141353.8394   328886480.1525    0.00628900  -112.2393   0.00494561   149.6894    0.00033345   -61.5041    0.00262432
17.33333333     PV   ALMA   60.00   134934038.9955   202154752.6855    0.00195959   -97.9864   0.00190850    73.5447    0.00124395  -112.2898    0.00131011
17.33333333     PV    PDB   60.00   -23339445.6100    -9167791.3997    0.00296278   -75.8869   0.00152260   107.8801    0.00874791    30.3342    0.00353310
17.33333333     PV    SPT   60.00   -24480799.4494   319718688.7528    0.00162487   126.2696   0.00257836    24.1565    0.00255305    45.0052    0.00353310
17.33333333    SPT   ALMA   60.00   159414838.4448  -117563936.0673    0.00048576   139.2868   0.00155794  -170.2050    0.00150496  -118.7434    0.00097312
17.33333333    SPT    PDB   60.00     1141353.8394  -328886480.1525    0.00364746    82.4612   0.00382006   168.9829    0.00439049   -19.8517    0.00262432
17.33333333    SPT     PV   60.00    24480799.4494  -319718688.7528    0.00299433   -82.3536   0.00360582   115.4862    0.00665648   162.6773    0.00353310
17.50000000   ALMA    PDB   60.00  -161743589.7522  -207938049.3051    0.00173842   -66.5885   0.00123109  -126.0273    0.00130877   -25.9822    0.00097312
17.50000000   ALMA     PV   60.00  -139010850.6586  -199257516.4960    0.00082242  -127.2370   0.00200896   100.3444    0.00217080    65.0729    0.00131011
17.50000000   ALMA    SPT   60.00  -157292300.9014   120913425.0347    0.00153799   140.2802   0.00097989   113.4411    0.00078439   -38.0214    0.00097312
17.50000000    PDB   ALMA   60.00   161743589.7522   207938049.3051    0.00131458  -156.1950   0.00181317   128.8724    0.00055843   120.1225    0.00097312
17.50000000    PDB     PV   60.00    22732739.0936     8680532.8091    0.00261121  -133.0783   0.00220638    47.8975    0.00373045   -49.6471    0.00353310
17.50000000    PDB    SPT   60.00     4451288.8508   328851474.3398    0.00144975  -167.0225   0.00438535    85.5095    0.00290710  -168.7924    0.00262432
17.50000000     PV   ALMA   60.00   139010850.6586   199257516.4960    0.00032900   -95.7512   0.00146988    75.3099    0.00150465     1.9116    0.00131011
17.50000000     PV    PDB   60.00   -22732739.0936    -8680532.8091    0.00309432   -10.1803   0.00484815    -4.4928    0.00828238   120.9153    0.00353310
17.50000000     PV    SPT   60.00   -18281450.2428   320170941.5307    0.00173365  -100.3808   0.00352281  -166.0492    0.00199345   109.0039    0.00353310
17.50000000    SPT   ALMA   60.00   157292300.9014  -120913425.0347    0.00065824    -3.3695   0.00172966   -55.3547    0.00115072     1.5643    0.00097312
17.50000000    SPT    PDB   60.00    -4451288.8508  -328851474.3398    0.00602796   126.5106   0.00201325   170.9062    0.00454920  -122.9458    0.00262432
17.50000000    SPT     PV   60.00    18281450.2428  -320170941.5307    0.00653961   -87.5933   0.00804562   -36.4413    0.00598995   140.1390    0.00353310
17.66666667   ALMA    PDB   60.00  -164905806.7829  -204483411.2057    0.00085390     9.6151   0.00146512   -13.4457    0.00206843    51.0965    0.00097312
17.66666667   ALMA     PV   60.00  -142823047.2667  -196276846.2980    0.00109840   172.0317   0.00140206   100.0141    0.00099263  -169.9879    0.00131011
17.66666667   ALMA    SPT   60.00  -154870348.5233   124214851.5591    0.00148502   164.6643   0.00150512   106.1431    0.00100007   162.4291    0.00097312
17.66666667    PDB   ALMA   60.00   164905806.7829   204483411.2057    0.00128276   -34.0232   0.00105217     8.5675    0.00130236   -41.1123    0.00097312
17.66666667    PDB     PV   60.00    22082759.5162     8206564.9078    0.00379004    46.8518   0.00677607    59.7023    0.00852300  -121.0465    0.00353310
17.66666667    PDB    SPT   60.00    10035458.2596   328698262.7649    0.00031709    47.8896   0.00258061    -8.5433    0.00291739   152.1597    0.00262432
17.66666667     PV   ALMA   60.00   142823047.2667   196276846.2980    0.00213278  -116.2659   0.00164504   -85.0823    0.00360395  -169.0621    0.00131011
17.66666667     PV    PDB   60.00   -22082759.5162    -8206564.9078    0.00429892    87.0052   0.00673891  -154.6653    0.00806358   -45.1115    0.00353310
17.66666667     PV    SPT   60.00   -12047301.2566   320491697.8571    0.00413908    90.1729   0.00412060  -142.5575    0.00641059   112.4951    0.00353310
17.66666667    SPT   ALMA   60.00   154870348.5233  -124214851.5591    0.00134553  -110.8837   0.00124672   -32.2391    0.00144621  -170.9455    0.00097312
17.66666667    SPT    PDB   60.00   -10035458.2596  -328698262.7649    0.00417220   179.0903   0.00504020    52.6686    0.00424035    32.4569    0.00262432
17.66666667    SPT     PV   60.00    12047301.2566  -320491697.8571    0.00618863   -25.7582   0.00166874  -156.7005    0.00218726   126.4889    0.00353310
17.83333333   ALMA    PDB   60.00  -167754116.2378  -200965205.8872    0.00100715   -30.1270   0.00035042    46.3443    0.00188160   164.4526    0.00097312
17.83333333   ALMA     PV   60.00  -146363372.0867  -193218415.9665    0.00167467  -137.0495   0.00283749   -22.6867    0.00205191   -99.5037    0.00131011
17.83333333   ALMA    SPT   60.00  -152153591.6345   127461931.1874    0.00032256   104.3609   0.00109376    56.9068    0.00244911   154.7018    0.00097312
17.83333333    PDB   ALMA   60.00   167754116.2378   200965205.8872    0.00062776   152.2683   0.00136212    82.3299    0.00133078   126.4206    0.00097312
17.83333333    PDB     PV   60.00    21390744.1511     7746789.9207    0.00657096    37.0741   0.00507072     1.6576    0.00476420   163.3959    0.00353310
17.83333333    PDB    SPT   60.00    15600524.6033   328427137.0746    0.00327479   -33.7845   0.00342529    -7.7829    0.00351899    34.3861    0.00262432
17.83333333     PV   ALMA   60.00   146363372.0867   193218415.9665    0.00211073   100.0583   0.00097000  -152.3692    0.00210091   -80.1362    0.00131011
17.83333333     PV    PDB   60.00   -21390744.1511    -7746789.9207    0.00474368   -16.8435   0.00278759    15.8102    0.00609675   -22.8116    0.00353310
17.83333333     PV    SPT   60.00    -5790219.5478   320680347.1539    0.00395109    87.5258   0.00394947  -171.0289    0.00801242   -89.8288    0.00353310
17.83333333    SPT   ALMA   60.00   152153591.6345  -127461931.1874    0.00132856   -84.6668   0.00105493  -162.9558    0.00074341    72.9254    0.00097312
17.83333333    SPT    PDB   60.00   -15600524.6033  -328427137.0746    0.00441018   -19.7977   0.00598972     0.4856    0.00643621   -56.3396    0.00262432
17.83333333    SPT     PV   60.00     5790219.5478  -320680347.1539    0.00771590  -170.0034   0.00193035    82.5878    0.00585612   146.1721    0.00353310
18.00000000   ALMA    PDB   60.00  -170283096.1979  -197390130.4532    0.00136821   -83.8943   0.00047940   -30.1447    0.00047973    37.4329    0.00097312
18.00000000   ALMA     PV   60.00  -149625085.9093  -190088047.3976    0.00065725    88.6977   0.00145699    -0.1372    0.00121192    52.1969    0.00131011
18.00000000   ALMA    SPT   60.00  -149147201.7362   130648482.9190    0.00081927    49.0674   0.00165850   -98.1962    0.00079591    54.8777    0.00097312
18.00000000    PDB   ALMA   60.00   170283096.1979   197390130.4532    0.00110368    79.9000   0.00039696  -147.7402    0.00048050   -85.1392    0.00097312
18.00000000    PDB     PV   60.00    20658010.2886     7302083.0556    0.00948695    88.1297   0.00295131    55.4813    0.00162752  -165.3564    0.00353310
18.00000000    PDB    SPT   60.00    21135894.4617   328038613.3722    0.00238521    48.4602   0.00628596   161.2290    0.00109113    96.3000    0.00262432
18.00000000     PV   ALMA   60.00   149625085.9093   190088047.3976    0.00141488  -164.5899   0.00143806    68.8461    0.00113602    -4.8575    0.00131011
18.00000000     PV    PDB   60.00   -20658010.2886    -7302083.0556    0.00103129   152.6664   0.00763290  -138.7345    0.00264978  -126.7570    0.00353310
18.00000000     PV    SPT   60.00      477884.1731   320736530.3166    0.00412737  -142.9590   0.00656428   -89.6046    0.00094460   127.4802    0.00353310
18.00000000    SPT   ALMA   60.00   149147201.7362  -130648482.9190    0.00102298    14.7967   0.00234677  -152.5698    0.00219521   157.5849    0.00097312
18.00000000    SPT    PDB   60.00   -21135894.4617  -328038613.3722    0.00451474   -51.5866   0.00303150   157.8814    0.00309482  -157.2157    0.00262432
18.00000000    SPT     PV   60.00     -477884.1731  -320736530.3166    0.00324780   165.6913   0.00538927   127.2903    0.00355211   154.0482    0.00353310
18.16666667   ALMA    PDB   60.00  -172487932.6062  -193764990.2631    0.00119160   -41.6509   0.00119438  -176.8435    0.00147251   -73.6180    0.00097312
18.16666667   ALMA     PV   60.00  -152601979.8767  -186891699.4258    0.00192049    88.7685   0.00202800  -132.4135    0.00031842   -25.5728    0.00131011
18.16666667   ALMA    SPT   60.00  -145856901.6624   133768440.9715    0.00075607   -73.6855   0.00131384    45.9418    0.00270480    65.5420    0.00097312
18.16666667    PDB   ALMA   60.00   172487932.6062   193764990.2631    0.00186523    34.8962   0.00124220   169.6943    0.00069769    -0.6305    0.00097312
18.16666667    PDB     PV   60.00    19885952.7295     6873290.8373    0.00170837  -152.6692   0.00900424    61.7528    0.00150050   -19.9631    0.00353310
18.16666667    PDB    SPT   60.00    26631030.9437   327533431.2345    0.00265032    51.3434   0.00262767    79.0279    0.00346117    42.2329    0.00262432
18.16666667     PV   ALMA   60.00   152601979.8767   186891699.4258    0.00084623  -103.3235   0.00270847   -73.6259    0.00190458   179.1665    0.00131011
18.16666667     PV    PDB   60.00   -19885952.7295    -6873290.8373    0.00077920   -67.4383   0.01035842  -159.9463    0.00544446   -84.0082    0.00353310
18.16666667     PV    SPT   60.00     6745078.2143   320660140.3973    0.00178403   -61.5436   0.00546640   -19.4715    0.00494079  -131.5842    0.00353310
18.16666667    SPT   ALMA   60.00   145856901.6624  -133768440.9715    0.00090583    44.0493   0.00120727    34.1891    0.00168689   -17.8912    0.00097312
18.16666667    SPT    PDB   60.00   -26631030.9437  -327533431.2345    0.00094736   -54.2951   0.00614721   -68.5916    0.00427347    66.7629    0.00262432
18.16666667    SPT     PV   60.00    -6745078.2143  -320660140.3973    0.00168816   174.1217   0.00132116    71.2841    0.00177622   -86.8069    0.00353310
18.33333333   ALMA    PDB   60.00  -174364428.4311  -190096685.9772    0.00188410   132.8826   0.00273437   139.5540    0.00147477  -114.9064    0.00097312
18.33333333   ALMA     PV   60.00  -155288387.3020  -183635456.4810    0.00144655   107.5373   0.00333443    84.7056    0.00187644    35.0098    0.00131011
18.33333333   ALMA    SPT   60.00  -142288954.6864   136815866.3274    0.00009564   136.3461   0.00114600   -28.4176    0.00069024   157.5939    0.00097312
18.33333333    PDB   ALMA   60.00   174364428.4311   190096685.9772    0.00132474   -66.9509   0.00069271   112.6943    0.00066993   -55.2859    0.00097312
18.33333333    PDB     PV   60.00    19076041.1291     6461229.4962    0.00783462   146.2103   0.00490784    -4.3214    0.00209733    38.2394    0.00353310
18.33333333    PDB    SPT   60.00    32075473.7448   326912552.3046    0.00265502   139.4278   0.00347225   122.1829    0.00419084   -22.9155    0.00262432
18.33333333     PV   ALMA   60.00   155288387.3020   183635456.4810    0.00120454   -72.8155   0.00165923   -44.0343    0.00244782    -0.0177    0.00131011
18.33333333     PV    PDB   60.00   -19076041.1291    -6461229.4962    0.00362746   147.0242   0.00396888   -71.0048    0.00280089  -105.5275    0.00353310
18.33333333     PV    SPT   60.00    12999432.6157   320451322.8085    0.00389884    93.9625   0.00747927   -81.5424    0.00709334  -118.0416    0.00353310
18.33333333    SPT   ALMA   60.00   142288954.6864  -136815866.3274    0.00130988    39.2424   0.00135787  -135.5620    0.00088399  -123.1670    0.00097312
18.33333333    SPT    PDB   60.00   -32075473.7448  -326912552.3046    0.00115110  -171.2636   0.00270567    91.1545    0.00315392    59.2108    0.00262432
18.33333333    SPT     PV   60.00   -12999432.6157  -320451322.8085    0.00217488   -91.5577   0.00452865     7.9238    0.00492092   121.1787    0.00353310
18.50000000   ALMA     PV   60.00  -157679194.4562  -180325517.0069    0.00179667    52.4069   0.00231458    66.1851    0.00112770   156.7716    0.00131011
18.50000000   ALMA    SPT   60.00  -138450152.5979   139784958.0395    0.00155279   -93.9020   0.00211691    82.5002    0.00004651   112.9185    0.00097312
18.50000000     PV   ALMA   60.00   157679194.4562   180325517.0069    0.00203905  -166.4890   0.00434852   -30.2643    0.00033229    32.9628    0.00131011
18.50000000     PV    SPT   60.00    19229041.8583   320110475.0464    0.00458045   -97.6139   0.00545836   -37.6827    0.00327312   -26.6958    0.00353310
18.50000000    SPT   ALMA   60.00   138450152.5979  -139784958.0395    0.00025736    81.2695   0.00104545    19.7449    0.00150827  -133.7729    0.00097312
18.50000000    SPT     PV   60.00   -19229041.8583  -320110475.0464    0.00244422  -108.3496   0.00771459    -7.9837    0.00163461  -108.0804    0.00353310
18.66666667   ALMA     PV   60.00  -159769850.3017  -176968181.6612    0.00186793   126.6274   0.00258628  -128.4094    0.00052322   -48.1127    0.00131011
18.66666667   ALMA    SPT   60.00  -134347802.7749   142670064.2728    0.00073404   138.0022   0.00078837   -77.5508    0.00075935   -40.7407    0.00097312
18.66666667     PV   ALMA   60.00   159769850.3017   176968181.6612    0.00252660  -164.8363   0.00088060  -141.1440    0.00058659    13.0775    0.00131011
18.66666667     PV    SPT   60.00    25422047.5268   319638245.9340    0.00393039  -174.5503   0.00265528    18.5106    0.00766617  -115.8664    0.00353310
18.66666667    SPT   ALMA   60.00   134347802.7749  -142670064.2728    0.00126788    33.1564   0.00072863   112.2953    0.00096093   109.5355    0.00097312
18.66666667    SPT     PV   60.00   -25422047.5268  -319638245.9340    0.00526511   147.0744   0.00631635    37.5462    0.00159651    91.3138    0.00353310
18.83333333   ALMA     PV   60.00  -161556375.1565  -173569841.3227    0.00203722     8.1795   0.00297260    11.5730    0.00233629    30.3466    0.00131011
18.83333333   ALMA    SPT   60.00  -129989714.2736   145465693.0637    0.00331880   -23.7542   0.00125539  -120.0295    0.00212649   112.9538    0.00097312
18.83333333     PV   ALMA   60.00   161556375.1565   173569841.3227    0.00149639   -86.2629   0.00113589    66.9880    0.00191615    25.6568    0.00131011
18.83333333     PV    SPT   60.00    31566660.8829   319035534.3864    0.00543931  -165.9744   0.00372260   116.6222    0.00362008  -141.8731    0.00353310
18.83333333    SPT   ALMA   60.00   129989714.2736  -145465693.0637    0.00086383   -92.3958   0.00162277   -71.2521    0.00152298     2.1190    0.00097312
18.83333333    SPT     PV   60.00   -31566660.8829  -319035534.3864    0.00444375   -80.1669   0.00655493    63.4932    0.00190468   172.2517    0.00353310
19.00000000   ALMA     PV   60.00  -163035368.2689  -170136964.9254    0.00320036   130.6075   0.00309853  -107.9615    0.00045187   -90.0751    0.00131011
19.00000000   ALMA    SPT   60.00  -125384182.9630   148166522.7739    0.00227108    46.3199   0.00094831  -167.2692    0.00123659    73.7716    0.00097312
19.00000000     PV   ALMA   60.00   163035368.2689   170136964.9254    0.00215629   148.2427   0.00304851    26.3742    0.00167296  -176.8226    0.00131011
19.00000000     PV    SPT   60.00    37651185.3060   318303487.6993    0.00194030   112.6969   0.00249276  -126.7118    0.00220327   -59.4088    0.00353310
19.00000000    SPT   ALMA   60.00   125384182.9630  -148166522.7739    0.00330085    36.0558   0.00158249   175.5446    0.00221816  -176.1467    0.00097312
19.00000000    SPT     PV   60.00   -37651185.3060  -318303487.6993    0.00621127   -37.9966   0.00387695   160.5572    0.00689683    52.3939    0.00353310
19.16666667   ALMA     PV   60.00  -164204014.2915  -166676087.1445    0.00108226     6.0802   0.00171470   100.5617    0.00136678    91.0694    0.00131011
19.16666667   ALMA    SPT   60.00  -120539975.7337   150767412.2205    0.00181078    89.4285   0.00197593     0.7648    0.00064159   -57.2184    0.00097312
19.16666667     PV   ALMA   60.00   164204014.2915   166676087.1445    0.00047675    31.1821   0.00313040    89.5486    0.00124084   -43.3514    0.00131011
19.16666667     PV    SPT   60.00    43664038.5578   317443499.3650    0.00361593   147.7184   0.00415786   114.6554    0.00338379   161.7184    0.00353310
19.16666667    SPT   ALMA   60.00   120539975.7337  -150767412.2205    0.00059690   -44.9976   0.00038591  -135.1311    0.00033794    23.5510    0.00097312
19.16666667    SPT     PV   60.00   -43664038.5578  -317443499.3650    0.00826871   113.8664   0.00341361    17.9394    0.00356032    41.9294    0.00353310
19.33333333   ALMA     PV   60.00  -165060088.6402  -163193795.9577    0.00235390   148.5631   0.00123742  -122.4276    0.00182570    58.5133    0.00131011
19.33333333   ALMA    SPT   60.00  -115466313.8096   153263410.4626    0.00157697   133.5740   0.00059984    68.7922    0.00110839  -140.3394    0.00097312
19.33333333     PV   ALMA   60.00   165060088.6402   163193795.9577    0.00151955   -57.8101   0.00063927   150.0767    0.00110442  -164.2098    0.00131011
19.33333333     PV    SPT   60.00    49593774.8306   316457206.4203    0.00283490   110.0868   0.00438510   -28.5113    0.00782532    -7.2571    0.00353310
19.33333333    SPT   ALMA   60.00   115466313.8096  -153263410.4626    0.00045442  -140.9370   0.00138177   -62.5240    0.00197251   -10.4812    0.00097312
19.33333333    SPT     PV   60.00   -49593774.8306  -316457206.4203    0.00251797    69.7271   0.00347341    24.0201    0.00360934    23.2138    0.00353310
19.50000000   ALMA     PV   60.00  -165601961.7287  -159696720.1041    0.00059147   -15.5860   0.00216540  -124.4822    0.00079062    95.7712    0.00131011
19.50000000   ALMA    SPT   60.00  -110172855.1945   155649766.2258    0.00153733     4.2637   0.00079019    -0.6307    0.00116434   152.0240    0.00097312
19.50000000     PV   ALMA   60.00   165601961.7287   159696720.1041    0.00258508   -95.4826   0.00159488   -95.0849    0.00251036  -104.9712    0.00131011
19.50000000     PV    SPT   60.00    55429106.5342   315346486.3298    0.00688508     7.6263   0.00658430   130.5489    0.00218825  -107.9580    0.00353310
19.50000000    SPT   ALMA   60.00   110172855.1945  -155649766.2258    0.00054347   -18.2756   0.00048524  -160.7523    0.00235750    73.7446    0.00097312
19.50000000    SPT     PV   60.00   -55429106.5342  -315346486.3298    0.00710573    43.3361   0.00641113   176.3592    0.00909313  -164.5267    0.00353310
19.66666667   ALMA     PV   60.00  -165828602.0709  -156191516.4664    0.00134593  -106.1226   0.00196465   -48.8705    0.00262976    23.7915    0.00131011
19.66666667   ALMA    SPT   60.00  -104669676.2877   157921936.9461    0.00102322    70.2310   0.00094212   -87.2618    0.00220591    43.8959    0.00097312
19.66666667     PV   ALMA   60.00   165828602.0709   156191516.4664    0.00146512    51.5927   0.00070812    51.0120    0.00205955   -68.9848    0.00131011
19.66666667     PV    SPT   60.00    61158925.7832   314113453.4125    0.00303438  -108.8884   0.00085595   150.5994    0.00431671    15.6972    0.00353310
19.66666667    SPT   ALMA   60.00   104669676.2877  -157921936.9461    0.00012589  -158.3894   0.00088525   136.5755    0.00114381   163.5188    0.00097312
19.66666667    SPT     PV   60.00   -61158925.7832  -314113453.4125    0.00328546   152.8324   0.00510805  -179.2132    0.00286999     3.9039    0.00353310
19.83333333   ALMA     PV   60.00  -165739578.2439  -152684857.3989    0.00346442  -131.5521   0.00085967   119.9437    0.00254018     7.1116    0.00131011
19.83333333   ALMA    SPT   60.00   -98967252.7031   160075597.4175    0.00094724  -110.5499   0.00172516   138.3668    0.00195185  -177.4368    0.00097312
19.83333333     PV   ALMA   60.00   165739578.2439   152684857.3989    0.00068080    25.9204   0.00087019   102.4241    0.00124809   -15.5931    0.00131011
19.83333333     PV    SPT   60.00    66772325.5408   312760454.8164    0.00409127   152.2138   0.00134758   -37.7486    0.00351785     9.8370    0.00353310
19.83333333    SPT   ALMA   60.00    98967252.7031  -160075597.4175    0.00133596     5.0725   0.00070341    50.2261    0.00032883    90.3636    0.00097312
19.83333333    SPT     PV   60.00   -66772325.5408  -312760454.8164    0.00308214   -84.8383   0.00472265  -125.4611    0.00213227   -33.8329    0.00353310
20.00000000   ALMA     PV   60.00  -165335059.7097  -149183418.0264    0.00168593   -47.8435   0.00125568    69.1028    0.00194588   157.9072    0.00131011
20.00000000   ALMA    SPT   60.00   -93076439.3280   162106648.0249    0.00146113    64.4929   0.00023495     5.3357    0.00121667   -20.7558    0.00097312
20.00000000     PV   ALMA   60.00   165335059.7097   149183418.0264    0.00296437     7.3084   0.00143566   -97.8346    0.00091802    83.4169    0.00131011
20.00000000     PV    SPT   60.00    72258620.3818   311290066.0513    0.00238685  -101.6432   0.00415767  -131.1877    0.00184765    36.6840    0.00353310
20.00000000    SPT   ALMA   60.00    93076439.3280  -162106648.0249    0.00194013   174.5320   0.00184885   164.9983    0.00215518   124.0814    0.00097312
